大手企業,（紹介予定）雇用形態備考,1日7時間以下勤務OK,期間・時間　勤務時間,派遣形態,正社員登用あり,残業月20時間未満,勤務地　備考,仕事の仕方,未経験OK
0,,1,9:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
0,,1,9:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
0,正社員,0,8:45〜17:45　<BR>※残業は月１５時間程度と少なめです。<BR>※休憩は６０分です。,1,1,1,東京都葛飾区,3,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,5,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都台東区,3,1
1,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,4,1
0,正社員,1,10:00〜17:00　<BR>※休憩は６０分です。<BR>※実働５時間勤務もご相談可能です。,1,1,0,東京都港区,1,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都足立区,2,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都足立区,2,1
1,,0,9:00〜17:30　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都世田谷区,2,1
0,,1,10:00〜14:00　<BR>※残業はほとんどありません。<BR>※勤務時間はご相談可能です。,0,0,0,東京都葛飾区,3,0
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,東京都中央区,1,0
1,契約社員,1,9:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都渋谷区,2,1
1,,0,8:40〜17:10　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,2,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,1,0
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江戸川区,1,1
0,,0,9:00〜17:20　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は５０分です。,0,0,1,東京都千代田区,5,1
1,契約社員,0,9:15〜17:45　<BR>※残業は月５〜１５時間程度と少なめ。<BR>※休憩は６０分です。,1,0,1,東京都千代田区,1,1
0,,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都新宿区,3,0
0,,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都新宿区,3,0
0,,0,8:45〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都板橋区,2,1
0,,1,10:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,2,0
0,,1,10:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,2,0
0,,1,10:00〜16:00　<BR>※休憩は６０分です。９：３０〜１５：３０の勤務もあります。,0,0,0,東京都千代田区,1,1
0,正社員,0,9:00〜18:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,1,1,1,東京都板橋区,1,1
0,,0,9:00〜18:00　<BR>※休憩６０分。<BR>※９時〜１８時のうち７時間以上で相談可。,0,0,0,東京都港区,1,0
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都墨田区,2,0
0,,1,9:30〜17:30　<BR>※残業は月５〜１５時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都港区,1,0
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,2,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分。<BR>※１１：００〜２０：００の勤務もあります。,1,1,0,東京都小平市,5,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分。<BR>※１１：００〜２０：００の勤務もあります。,1,1,0,東京都小平市,5,1
0,,0,9:00〜17:15　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都調布市,2,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都大田区,1,1
1,,1,9:30〜17:30　<BR>※休憩６０分。<BR>※１０：００〜１７：００の勤務も相談可能です。,0,0,0,東京都新宿区,4,0
1,,0,9:00〜17:30　<BR>※休憩は６０分です。,0,0,0,東京都港区,5,0
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,1,0
0,正社員,0,9:00〜18:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都足立区,5,1
0,正社員,0,9:00〜18:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都足立区,5,1
0,正社員,0,9:00〜18:00　<BR>※残業は月２０時間以下と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都台東区,1,1
0,正社員,0,9:00〜18:00　<BR>※残業は月２０時間以下と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都台東区,1,1
0,正社員,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都中央区,5,1
0,,0,9:30〜18:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都港区,3,0
0,,0,9:30〜18:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都港区,3,0
0,,0,10:30〜19:30　<BR>※休憩は６０分です。<BR>※実働５ｈ〜相談可能です。,0,0,0,東京都新宿区,3,1
1,,0,8:50〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,1,1
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,0
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,0
1,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,5,0
1,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,5,0
0,,1,9:00〜17:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都江東区,1,0
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都文京区,1,1
0,,0,9:00〜18:00　<BR>※休憩は６０分です。<BR>※１７時終業も相談可です。,0,0,0,東京都中央区,1,1
0,,1,10:00〜15:00　<BR>※残業は月１０〜１５時間程度と少なめです。,0,0,1,東京都中央区,3,0
1,,0,9:00〜17:30　<BR>※残業は月１５〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,1,0
0,,0,8:30〜17:30　<BR>※休憩は６０分。<BR>※９時〜１７時半の勤務もあります。,0,0,0,東京都台東区,1,1
0,,0,8:30〜17:30　<BR>※休憩は６０分。<BR>※９時〜１７時半の勤務もあります。,0,0,0,東京都台東区,1,1
0,,0,9:00〜17:15　<BR>※休憩は６０分です。,0,0,0,東京都港区,4,1
0,,1,9:00〜16:00　<BR>※休憩は６０分です。<BR>※９時半始業も相談可能です。,0,0,0,東京都千代田区,1,0
0,,1,9:00〜16:00　<BR>※休憩は６０分です。<BR>※９時半始業も相談可能です。,0,0,0,東京都千代田区,1,0
0,契約社員,0,9:00〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都新宿区,4,1
0,契約社員,0,9:00〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都新宿区,4,1
0,,0,8:30〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都八王子市,2,1
0,契約社員,0,11:00〜20:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都千代田区,5,1
0,,0,8:30〜17:20　<BR>※残業は月１０〜１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都江東区,5,0
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,5,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,5,1
1,,0,9:00〜17:30　<BR>※残業は月１５〜２０時間程度と少なめです。<BR>※休憩６０分。,0,0,1,東京都中央区,1,0
1,,0,9:00〜17:30　<BR>※残業は月１５〜２０時間程度と少なめです。<BR>※休憩６０分。,0,0,1,東京都中央区,1,0
1,,0,8:50〜17:40　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は５０分です。,0,0,1,東京都江東区,1,1
0,,0,8:50〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,5,0
0,正社員,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都中央区,4,1
1,契約社員,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都港区,5,0
1,契約社員,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都港区,5,0
0,,0,9:00〜18:00　<BR>※休憩６０分。<BR>※９：００〜１７：００勤務など相談可能。,0,0,0,東京都清瀬市,1,1
0,,0,8:30〜17:15　<BR>※休憩は４５分です。,0,0,0,東京都昭島市,3,1
0,正社員,0,9:00〜18:00　<BR>※残業は月５〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都杉並区,1,1
1,契約社員,0,9:00〜17:50　<BR>※休憩６０分。<BR>※１０：００〜１８：５０など調整可能です。,1,0,0,東京都江東区,5,1
1,契約社員,0,9:00〜17:50　<BR>※休憩６０分。<BR>※１０：００〜１８：５０など調整可能です。,1,0,0,東京都江東区,5,1
0,,0,12:30〜20:30　<BR>※休憩４５分。<BR>※土曜は８時５０分〜１７時（休憩５５分）です。,0,0,0,東京都豊島区,5,1
0,,0,12:30〜20:30　<BR>※休憩４５分。<BR>※土曜は８時５０分〜１７時（休憩５５分）です。,0,0,0,東京都豊島区,5,1
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,1,0
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,2,1
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,2,1
1,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,1,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中野区,4,1
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※実働７〜８ｈも相談可能です。,0,0,0,東京都板橋区,2,0
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※実働７〜８ｈも相談可能です。,0,0,0,東京都板橋区,2,0
0,正社員,0,9:00〜17:50　<BR>※休憩は５０分。<BR>※８時〜９時の間で出勤時間の相談可能です。,1,1,1,東京都千代田区,5,0
0,,0,8:15〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都府中市,1,1
0,,1,8:30〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,5,0
0,,1,8:30〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,5,0
0,,1,9:15〜17:15　<BR>※残業は月１５〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都港区,3,1
0,契約社員,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都墨田区,1,1
0,,0,8:30〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
1,,0,10:00〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,1,0
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都練馬区,2,1
1,,0,8:30〜17:25　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都日野市,1,0
0,,0,9:00〜17:20　<BR>※休憩は６０分です。<BR>※土曜日は８時〜１６時の勤務です。,0,0,0,東京都新宿区,5,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都足立区,4,1
1,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,5,1
1,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,5,1
1,正社員,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都中央区,1,1
1,正社員,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都中央区,1,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分です。,1,1,0,東京都中央区,1,1
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,3,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,1,1
0,,1,9:30〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都大田区,5,0
0,,0,8:40〜17:10　<BR>※休憩６０分。<BR>※１０〜１６時など就業時間５Ｈ〜で相談可。,0,0,0,東京都足立区,3,1
1,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都練馬区,1,1
0,,0,9:00〜17:30　<BR>※休憩は４５分です。<BR>※１７時終業も相談可能です。,0,0,0,東京都板橋区,4,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都府中市,4,1
0,,1,10:00〜13:00　<BR>※１０〜１６時（休憩６０）の勤務も相談可能です。,0,0,0,東京都渋谷区,1,0
0,,1,10:00〜13:00　<BR>※１０〜１６時（休憩６０）の勤務も相談可能です。,0,0,0,東京都渋谷区,1,0
1,,0,8:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,1,0
0,正社員,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都港区,5,0
